11	Proband 1	(0,5, -1,1, -20,0)	5,509
11	Proband 1	(0,5, -1,1, -20,0)	5,52
11	Proband 1	(0,6, -1,1, -19,9)	5,531
11	Proband 1	(0,6, -1,1, -19,9)	5,543
11	Proband 1	(0,7, -1,1, -19,9)	5,554
11	Proband 1	(0,7, -1,1, -19,9)	5,566
11	Proband 1	(0,8, -1,1, -19,9)	5,576
11	Proband 1	(0,8, -1,1, -19,9)	5,587
11	Proband 1	(0,8, -1,1, -19,9)	5,598
11	Proband 1	(0,9, -1,1, -19,9)	5,609
11	Proband 1	(0,9, -1,1, -19,9)	5,62
11	Proband 1	(0,9, -1,1, -19,9)	5,631
11	Proband 1	(1,0, -1,1, -19,9)	5,643
11	Proband 1	(1,0, -1,1, -19,9)	5,653
11	Proband 1	(1,0, -1,1, -19,9)	5,664
11	Proband 1	(1,1, -1,1, -19,9)	5,675
11	Proband 1	(1,1, -1,1, -19,9)	5,687
11	Proband 1	(1,1, -1,1, -19,9)	5,698
11	Proband 1	(1,1, -1,2, -19,9)	5,708
11	Proband 1	(1,1, -1,2, -19,9)	5,72
11	Proband 1	(1,2, -1,2, -19,9)	5,731
11	Proband 1	(1,2, -1,2, -19,9)	5,742
11	Proband 1	(1,2, -1,2, -19,9)	5,754
11	Proband 1	(1,2, -1,2, -19,9)	5,764
11	Proband 1	(1,2, -1,2, -19,9)	5,775
11	Proband 1	(1,3, -1,2, -19,9)	5,787
11	Proband 1	(1,3, -1,2, -19,9)	5,798
11	Proband 1	(1,3, -1,2, -19,9)	5,809
11	Proband 1	(1,3, -1,2, -19,9)	5,82
11	Proband 1	(1,3, -1,2, -19,9)	5,831
11	Proband 1	(1,3, -1,2, -19,9)	5,843
11	Proband 1	(1,4, -1,2, -19,9)	5,854
11	Proband 1	(1,4, -1,2, -19,9)	5,864
11	Proband 1	(1,4, -1,2, -19,9)	5,875
11	Proband 1	(1,4, -1,3, -19,9)	5,887
11	Proband 1	(1,4, -1,3, -19,9)	5,898
11	Proband 1	(1,4, -1,3, -19,9)	5,91
11	Proband 1	(1,3, -1,2, -19,9)	5,921
11	Proband 1	(1,2, -1,2, -19,9)	5,931
11	Proband 1	(1,0, -1,2, -19,9)	5,943
11	Proband 1	(0,9, -1,2, -19,9)	5,954
11	Proband 1	(0,7, -1,2, -19,9)	5,965
11	Proband 1	(0,6, -1,2, -19,9)	5,975
11	Proband 1	(0,5, -1,2, -19,9)	5,987
11	Proband 1	(0,3, -1,2, -19,9)	5,999
11	Proband 1	(0,2, -1,2, -19,9)	6,009
11	Proband 1	(0,0, -1,2, -19,9)	6,02
11	Proband 1	(-0,1, -1,1, -19,9)	6,031
11	Proband 1	(-0,2, -1,1, -19,9)	6,043
11	Proband 1	(-0,4, -1,1, -19,9)	6,054
11	Proband 1	(-0,5, -1,1, -19,9)	6,064
11	Proband 1	(-0,6, -1,1, -19,9)	6,076
11	Proband 1	(-0,8, -1,1, -19,9)	6,086
11	Proband 1	(-0,9, -1,1, -19,9)	6,098
11	Proband 1	(-1,0, -1,1, -19,9)	6,109
11	Proband 1	(-1,2, -1,1, -19,9)	6,119
11	Proband 1	(-1,4, -1,1, -19,9)	6,131
11	Proband 1	(-1,6, -1,1, -19,9)	6,142
11	Proband 1	(-1,9, -1,1, -19,8)	6,153
11	Proband 1	(-2,1, -1,1, -19,8)	6,164
11	Proband 1	(-2,3, -1,1, -19,8)	6,175
11	Proband 1	(-2,4, -1,1, -19,8)	6,186
11	Proband 1	(-2,6, -1,1, -19,8)	6,198
11	Proband 1	(-2,8, -1,1, -19,7)	6,208
11	Proband 1	(-3,0, -1,1, -19,7)	6,22
11	Proband 1	(-3,2, -1,1, -19,7)	6,231
11	Proband 1	(-3,4, -1,0, -19,7)	6,242
11	Proband 1	(-3,5, -1,0, -19,6)	6,254
11	Proband 1	(-3,7, -1,0, -19,6)	6,264
11	Proband 1	(-3,9, -1,0, -19,6)	6,276
11	Proband 1	(-4,0, -1,0, -19,5)	6,286
11	Proband 1	(-4,1, -1,0, -19,5)	6,297
11	Proband 1	(-4,3, -1,0, -19,5)	6,31
11	Proband 1	(-4,4, -1,0, -19,4)	6,319
11	Proband 1	(-4,6, -1,1, -19,4)	6,332
11	Proband 1	(-4,8, -1,0, -19,4)	6,342
11	Proband 1	(-5,1, -1,0, -19,3)	6,353
11	Proband 1	(-5,6, -1,0, -19,1)	6,365
11	Proband 1	(-6,0, -1,0, -19,0)	6,375
11	Proband 1	(-6,4, -0,9, -18,8)	6,387
11	Proband 1	(-7,1, -0,9, -18,5)	6,398
11	Proband 1	(-7,6, -0,8, -18,3)	6,409
11	Proband 1	(-8,4, -0,8, -17,9)	6,421
11	Proband 1	(-8,8, -0,7, -17,6)	6,431
11	Proband 1	(-9,2, -0,7, -17,4)	6,442
11	Proband 1	(-9,6, -0,6, -17,1)	6,453
11	Proband 1	(-10,2, -0,6, -16,8)	6,464
11	Proband 1	(-10,6, -0,5, -16,6)	6,475
11	Proband 1	(-10,9, -0,5, -16,4)	6,486
11	Proband 1	(-11,3, -0,5, -16,1)	6,498
11	Proband 1	(-11,5, -0,5, -15,9)	6,509
11	Proband 1	(-11,8, -0,5, -15,8)	6,52
11	Proband 1	(-12,1, -0,5, -15,6)	6,531
11	Proband 1	(-12,3, -0,5, -15,5)	6,542
11	Proband 1	(-12,5, -0,5, -15,3)	6,553
11	Proband 1	(-12,7, -0,5, -15,2)	6,564
11	Proband 1	(-12,9, -0,5, -15,0)	6,576
11	Proband 1	(-13,0, -0,5, -14,9)	6,587
11	Proband 1	(-13,1, -0,4, -14,8)	6,598
11	Proband 1	(-13,2, -0,4, -14,7)	6,609
11	Proband 1	(-13,4, -0,4, -14,6)	6,62
11	Proband 1	(-13,4, -0,4, -14,6)	6,631
11	Proband 1	(-13,5, -0,5, -14,5)	6,642
11	Proband 1	(-13,7, -0,4, -14,4)	6,653
11	Proband 1	(-13,9, -0,4, -14,2)	6,665
11	Proband 1	(-14,1, -0,4, -14,0)	6,675
11	Proband 1	(-14,2, -0,4, -13,8)	6,686
11	Proband 1	(-14,6, -0,4, -13,5)	6,698
11	Proband 1	(-14,8, -0,4, -13,3)	6,709
11	Proband 1	(-14,9, -0,4, -13,1)	6,72
11	Proband 1	(-15,1, -0,4, -12,8)	6,731
11	Proband 1	(-15,3, -0,4, -12,6)	6,742
11	Proband 1	(-15,5, -0,4, -12,4)	6,754
11	Proband 1	(-15,6, -0,4, -12,3)	6,764
11	Proband 1	(-15,7, -0,4, -12,2)	6,775
11	Proband 1	(-15,8, -0,4, -12,0)	6,787
11	Proband 1	(-15,9, -0,4, -11,9)	6,797
11	Proband 1	(-15,9, -0,4, -11,9)	6,809
11	Proband 1	(-16,0, -0,5, -11,8)	6,82
11	Proband 1	(-16,1, -0,5, -11,7)	6,831
11	Proband 1	(-16,1, -0,5, -11,6)	6,842
11	Proband 1	(-16,2, -0,5, -11,5)	6,853
11	Proband 1	(-16,3, -0,5, -11,5)	6,865
11	Proband 1	(-16,3, -0,5, -11,4)	6,875
11	Proband 1	(-16,4, -0,5, -11,3)	6,886
11	Proband 1	(-16,4, -0,5, -11,2)	6,898
11	Proband 1	(-16,5, -0,5, -11,2)	6,909
11	Proband 1	(-16,6, -0,4, -11,1)	6,92
11	Proband 1	(-16,6, -0,4, -11,0)	6,931
11	Proband 1	(-16,6, -0,4, -11,0)	6,942
11	Proband 1	(-16,7, -0,4, -10,9)	6,953
11	Proband 1	(-16,7, -0,4, -10,9)	6,964
11	Proband 1	(-16,7, -0,4, -10,9)	6,975
11	Proband 1	(-16,7, -0,4, -10,9)	6,986
11	Proband 1	(-16,7, -0,4, -10,8)	6,997
11	Proband 1	(-16,8, -0,4, -10,8)	7,008
11	Proband 1	(-16,8, -0,4, -10,8)	7,02
11	Proband 1	(-16,8, -0,4, -10,8)	7,031
11	Proband 1	(-16,8, -0,4, -10,8)	7,041
11	Proband 1	(-16,8, -0,4, -10,8)	7,052
11	Proband 1	(-16,8, -0,4, -10,8)	7,064
11	Proband 1	(-16,8, -0,4, -10,8)	7,075
11	Proband 1	(-16,8, -0,4, -10,8)	7,086
11	Proband 1	(-16,8, -0,4, -10,8)	7,097
11	Proband 1	(-16,8, -0,4, -10,8)	7,108
11	Proband 1	(-16,8, -0,3, -10,9)	7,12
11	Proband 1	(-16,8, -0,3, -10,9)	7,131
11	Proband 1	(-16,7, -0,3, -10,9)	7,142
11	Proband 1	(-16,7, -0,4, -11,0)	7,153
11	Proband 1	(-16,7, -0,4, -11,0)	7,164
11	Proband 1	(-16,6, -0,4, -11,1)	7,175
11	Proband 1	(-16,6, -0,4, -11,1)	7,186
11	Proband 1	(-16,6, -0,4, -11,1)	7,198
11	Proband 1	(-16,6, -0,4, -11,2)	7,208
11	Proband 1	(-16,5, -0,8, -11,3)	7,221
11	Proband 1	(-16,5, -0,5, -11,2)	7,231
11	Proband 1	(-16,5, -0,5, -11,3)	7,241
11	Proband 1	(-16,5, -0,5, -11,3)	7,253
11	Proband 1	(-16,4, -0,5, -11,4)	7,264
11	Proband 1	(-16,3, -0,5, -11,5)	7,274
11	Proband 1	(-16,2, -0,5, -11,7)	7,286
11	Proband 1	(-15,9, -0,5, -12,0)	7,297
11	Proband 1	(-15,8, -0,5, -12,1)	7,31
11	Proband 1	(-15,7, -0,5, -12,3)	7,319
11	Proband 1	(-15,4, -0,5, -12,5)	7,331
11	Proband 1	(-15,3, -0,5, -12,7)	7,342
11	Proband 1	(-15,2, -0,5, -12,8)	7,352
11	Proband 1	(-15,0, -0,5, -13,0)	7,365
11	Proband 1	(-14,9, -0,5, -13,2)	7,375
11	Proband 1	(-14,8, -0,5, -13,2)	7,386
11	Proband 1	(-14,6, -0,5, -13,4)	7,398
11	Proband 1	(-14,6, -0,5, -13,5)	7,408
11	Proband 1	(-14,5, -0,4, -13,6)	7,42
11	Proband 1	(-14,4, -0,4, -13,7)	7,431
11	Proband 1	(-14,3, -0,4, -13,8)	7,441
11	Proband 1	(-13,3, -0,6, -14,9)	7,453
11	Proband 1	(-14,1, -0,4, -14,0)	7,463
11	Proband 1	(-14,0, -0,4, -14,1)	7,475
11	Proband 1	(-14,0, -0,4, -14,2)	7,486
11	Proband 1	(-13,7, -0,3, -14,4)	7,498
11	Proband 1	(-13,5, -0,3, -14,6)	7,508
11	Proband 1	(-13,1, -0,3, -14,9)	7,52
11	Proband 1	(-12,5, -0,4, -15,3)	7,53
11	Proband 1	(-12,0, -0,5, -15,6)	7,542
11	Proband 1	(-11,1, -0,6, -16,1)	7,553
11	Proband 1	(-9,8, -0,6, -16,8)	7,575
11	Proband 1	(-8,8, -0,6, -17,2)	7,586
11	Proband 1	(-8,0, -0,6, -17,6)	7,597
11	Proband 1	(-7,3, -0,6, -17,9)	7,609
11	Proband 1	(-6,2, -0,6, -18,3)	7,619
11	Proband 1	(-5,4, -0,5, -18,5)	7,631
11	Proband 1	(-4,5, -0,5, -18,7)	7,641
11	Proband 1	(-3,7, -0,5, -18,9)	7,653
11	Proband 1	(-2,7, -0,4, -19,1)	7,664
11	Proband 1	(-1,9, -0,4, -19,2)	7,675
11	Proband 1	(-1,2, -0,4, -19,3)	7,686
11	Proband 1	(-0,4, -0,3, -19,4)	7,698
11	Proband 1	(0,2, -0,3, -19,4)	7,708
11	Proband 1	(0,8, -0,2, -19,5)	7,719
11	Proband 1	(1,4, -0,2, -19,5)	7,731
11	Proband 1	(1,9, -0,2, -19,5)	7,741
11	Proband 1	(2,4, -0,2, -19,4)	7,753
11	Proband 1	(2,7, -0,2, -19,4)	7,764
11	Proband 1	(3,0, -0,2, -19,4)	7,775
11	Proband 1	(3,3, -0,2, -19,4)	7,786
11	Proband 1	(3,5, -0,2, -19,4)	7,798
11	Proband 1	(3,6, -0,2, -19,3)	7,809
11	Proband 1	(3,7, -0,3, -19,3)	7,819
11	Proband 1	(3,7, -0,3, -19,4)	7,83
11	Proband 1	(3,7, -0,3, -19,4)	7,842
11	Proband 1	(3,7, -0,3, -19,4)	7,853
11	Proband 1	(3,6, -0,4, -19,4)	7,864
11	Proband 1	(3,5, -0,4, -19,4)	7,874
11	Proband 1	(3,3, -0,5, -19,5)	7,886
11	Proband 1	(3,1, -0,5, -19,5)	7,898
11	Proband 1	(2,8, -0,6, -19,6)	7,908
11	Proband 1	(2,5, -0,6, -19,6)	7,92
11	Proband 1	(2,0, -0,7, -19,7)	7,931
11	Proband 1	(1,6, -0,7, -19,7)	7,941
11	Proband 1	(1,3, -0,7, -19,7)	7,952
11	Proband 1	(0,9, -0,7, -19,8)	7,964
11	Proband 1	(0,6, -0,8, -19,8)	7,975
11	Proband 1	(0,3, -0,8, -19,8)	7,986
11	Proband 1	(-0,1, -0,8, -19,8)	7,998
11	Proband 1	(-0,4, -0,8, -19,8)	8,008
11	Proband 1	(-0,7, -0,9, -19,8)	8,02
11	Proband 1	(-1,0, -0,9, -19,8)	8,03
11	Proband 1	(-1,4, -0,9, -19,8)	8,042
11	Proband 1	(-1,7, -0,9, -19,8)	8,053
11	Proband 1	(-2,1, -0,9, -19,7)	8,064
11	Proband 1	(-2,6, -0,9, -19,7)	8,075
11	Proband 1	(-3,4, -0,9, -19,6)	8,087
11	Proband 1	(-4,0, -0,9, -19,5)	8,096
11	Proband 1	(-4,7, -1,0, -19,3)	8,107
11	Proband 1	(-5,8, -1,0, -18,9)	8,12
11	Proband 1	(-6,6, -1,0, -18,6)	8,131
11	Proband 1	(-7,4, -1,0, -18,3)	8,141
11	Proband 1	(-8,5, -1,0, -17,7)	8,153
11	Proband 1	(-9,3, -1,1, -17,3)	8,163
11	Proband 1	(-10,0, -1,1, -16,9)	8,174
11	Proband 1	(-10,7, -1,1, -16,4)	8,186
11	Proband 1	(-11,4, -1,2, -15,9)	8,197
11	Proband 1	(-12,0, -1,2, -15,5)	8,208
11	Proband 1	(-12,5, -1,2, -15,1)	8,219
11	Proband 1	(-13,0, -1,2, -14,7)	8,231
11	Proband 1	(-13,3, -1,2, -14,5)	8,242
11	Proband 1	(-13,7, -1,3, -14,2)	8,253
11	Proband 1	(-13,9, -1,3, -13,9)	8,264
11	Proband 1	(-14,1, -1,3, -13,8)	8,274
11	Proband 1	(-14,3, -1,2, -13,6)	8,286
11	Proband 1	(-14,5, -1,2, -13,4)	8,297
11	Proband 1	(-14,6, -1,2, -13,3)	8,307
11	Proband 1	(-14,7, -1,2, -13,2)	8,319
11	Proband 1	(-14,8, -1,2, -13,1)	8,33
11	Proband 1	(-14,8, -1,2, -13,1)	8,341
11	Proband 1	(-14,9, -1,2, -13,1)	8,353
11	Proband 1	(-14,9, -1,2, -13,1)	8,363
11	Proband 1	(-14,9, -1,2, -13,1)	8,375
11	Proband 1	(-14,9, -1,2, -13,1)	8,386
11	Proband 1	(-14,9, -1,2, -13,1)	8,397
11	Proband 1	(-14,8, -1,2, -13,2)	8,408
11	Proband 1	(-14,8, -1,3, -13,2)	8,419
11	Proband 1	(-14,8, -1,3, -13,2)	8,431
11	Proband 1	(-14,8, -1,3, -13,3)	8,442
11	Proband 1	(-14,7, -1,3, -13,3)	8,453
11	Proband 1	(-14,7, -1,2, -13,3)	8,465
11	Proband 1	(-14,7, -1,2, -13,4)	8,474
11	Proband 1	(-14,7, -1,2, -13,4)	8,485
11	Proband 1	(-14,7, -1,2, -13,4)	8,497
11	Proband 1	(-14,7, -1,2, -13,4)	8,508
11	Proband 1	(-14,6, -1,2, -13,5)	8,518
11	Proband 1	(-14,7, -1,2, -13,4)	8,531
11	Proband 1	(-14,7, -1,2, -13,4)	8,541
11	Proband 1	(-14,7, -1,2, -13,4)	8,552
11	Proband 1	(-14,7, -1,2, -13,4)	8,563
11	Proband 1	(-14,7, -1,2, -13,4)	8,574
11	Proband 1	(-14,7, -1,2, -13,4)	8,585
11	Proband 1	(-14,8, -1,2, -13,4)	8,596
11	Proband 1	(-14,8, -1,2, -13,4)	8,607
11	Proband 1	(-14,8, -1,2, -13,4)	8,619
11	Proband 1	(-14,8, -1,2, -13,4)	8,631
11	Proband 1	(-14,8, -1,2, -13,3)	8,642
11	Proband 1	(-14,8, -1,2, -13,3)	8,653
11	Proband 1	(-14,8, -1,2, -13,3)	8,663
11	Proband 1	(-14,8, -1,2, -13,3)	8,674
11	Proband 1	(-14,8, -1,2, -13,3)	8,686
11	Proband 1	(-14,8, -1,2, -13,3)	8,697
11	Proband 1	(-14,8, -1,2, -13,3)	8,708
11	Proband 1	(-14,9, -1,2, -13,3)	8,72
11	Proband 1	(-14,9, -1,2, -13,3)	8,73
11	Proband 1	(-14,9, -1,2, -13,3)	8,741
11	Proband 1	(-14,9, -1,3, -13,3)	8,752
11	Proband 1	(-14,9, -1,3, -13,3)	8,763
11	Proband 1	(-14,9, -1,3, -13,3)	8,775
11	Proband 1	(-14,8, -1,3, -13,3)	8,785
11	Proband 1	(-14,8, -1,4, -13,3)	8,797
11	Proband 1	(-14,8, -1,4, -13,3)	8,808
11	Proband 1	(-14,8, -1,4, -13,3)	8,819
11	Proband 1	(-14,8, -1,4, -13,3)	8,83
11	Proband 1	(-14,8, -1,4, -13,3)	8,84
11	Proband 1	(-14,8, -1,5, -13,3)	8,852
11	Proband 1	(-14,8, -1,5, -13,4)	8,863
11	Proband 1	(-14,7, -1,5, -13,4)	8,874
11	Proband 1	(-14,6, -1,6, -13,6)	8,886
11	Proband 1	(-14,2, -1,5, -13,9)	8,896
11	Proband 1	(-13,9, -1,5, -14,2)	8,908
11	Proband 1	(-13,5, -1,5, -14,4)	8,919
11	Proband 1	(-12,7, -1,4, -15,0)	8,93
11	Proband 1	(-12,2, -1,4, -15,3)	8,94
11	Proband 1	(-11,5, -1,4, -15,7)	8,953
11	Proband 1	(-10,4, -1,4, -16,2)	8,963
11	Proband 1	(-9,7, -1,3, -16,6)	8,975
11	Proband 1	(-9,0, -1,3, -16,9)	8,986
11	Proband 1	(-8,0, -1,3, -17,4)	8,996
11	Proband 1	(-7,3, -1,2, -17,7)	9,008
11	Proband 1	(-6,6, -1,2, -18,0)	9,019
11	Proband 1	(-5,7, -1,1, -18,3)	9,03
11	Proband 1	(-5,0, -1,0, -18,5)	9,041
11	Proband 1	(-4,4, -0,9, -18,7)	9,053
11	Proband 1	(-3,7, -0,9, -18,9)	9,063
11	Proband 1	(-3,2, -0,8, -19,0)	9,074
11	Proband 1	(-2,7, -0,8, -19,2)	9,085
11	Proband 1	(-2,2, -0,7, -19,3)	9,096
11	Proband 1	(-1,7, -0,7, -19,4)	9,109
11	Proband 1	(-1,4, -0,7, -19,4)	9,119
11	Proband 1	(-1,0, -0,7, -19,5)	9,13
11	Proband 1	(-0,7, -0,6, -19,5)	9,141
11	Proband 1	(-0,5, -0,6, -19,6)	9,152
11	Proband 1	(-0,3, -0,6, -19,6)	9,163
11	Proband 1	(-0,1, -0,6, -19,6)	9,174
11	Proband 1	(0,0, -0,6, -19,6)	9,185
11	Proband 1	(0,1, -0,6, -19,7)	9,197
11	Proband 1	(0,3, -0,6, -19,7)	9,209
11	Proband 1	(0,4, -0,6, -19,7)	9,219
11	Proband 1	(0,5, -0,6, -19,7)	9,23
11	Proband 1	(0,6, -0,6, -19,7)	9,241
11	Proband 1	(0,7, -0,7, -19,7)	9,252
11	Proband 1	(0,8, -0,7, -19,8)	9,263
11	Proband 1	(0,8, -0,7, -19,8)	9,274
11	Proband 1	(0,9, -0,7, -19,8)	9,285
11	Proband 1	(0,9, -0,7, -19,8)	9,296
11	Proband 1	(1,0, -0,7, -19,8)	9,307
11	Proband 1	(1,0, -0,7, -19,8)	9,319
11	Proband 1	(1,0, -0,7, -19,8)	9,33
11	Proband 1	(1,1, -0,7, -19,8)	9,341
11	Proband 1	(1,1, -0,7, -19,8)	9,352
11	Proband 1	(1,1, -0,7, -19,8)	9,363
11	Proband 1	(1,2, -0,7, -19,8)	9,374
11	Proband 1	(1,3, -0,7, -19,8)	9,385
11	Proband 1	(1,8, -0,6, -19,8)	9,397
11	Proband 1	(2,1, -0,6, -19,7)	9,407
11	Proband 1	(2,5, -0,6, -19,7)	9,418
11	Proband 1	(3,2, -0,5, -19,5)	9,43
11	Proband 1	(3,8, -0,5, -19,4)	9,441
11	Proband 1	(4,4, -0,5, -19,2)	9,452
11	Proband 1	(5,4, -0,5, -18,9)	9,463
11	Proband 1	(6,1, -0,4, -18,6)	9,474
11	Proband 1	(6,9, -0,4, -18,3)	9,485
11	Proband 1	(7,6, -0,4, -18,1)	9,497
11	Proband 1	(8,2, -0,3, -17,8)	9,507
11	Proband 1	(8,8, -0,3, -17,5)	9,518
11	Proband 1	(9,6, -0,2, -17,1)	9,53
11	Proband 1	(10,2, -0,1, -16,8)	9,54
11	Proband 1	(10,8, -0,1, -16,4)	9,552
11	Proband 1	(11,4, 0,0, -16,1)	9,563
11	Proband 1	(11,9, 0,0, -15,7)	9,574
11	Proband 1	(12,3, 0,1, -15,4)	9,585
11	Proband 1	(12,8, 0,1, -15,0)	9,597
11	Proband 1	(13,3, 0,1, -14,6)	9,607
11	Proband 1	(13,8, 0,1, -14,1)	9,619
11	Proband 1	(14,4, 0,1, -13,6)	9,63
11	Proband 1	(14,8, 0,1, -13,2)	9,641
11	Proband 1	(15,2, 0,1, -12,7)	9,652
11	Proband 1	(15,5, 0,1, -12,4)	9,663
11	Proband 1	(15,8, 0,1, -12,0)	9,674
11	Proband 1	(16,0, 0,0, -11,7)	9,685
11	Proband 1	(16,2, 0,0, -11,5)	9,696
11	Proband 1	(16,4, 0,0, -11,2)	9,708
11	Proband 1	(16,5, -0,1, -11,0)	9,719
11	Proband 2	(-6,3, -0,8, -19,0)	0
11	Proband 2	(-6,1, -0,7, -19,0)	0,011
11	Proband 2	(-5,9, -0,7, -19,1)	0,024
11	Proband 2	(-5,8, -0,8, -19,1)	0,032
11	Proband 2	(-5,8, -0,6, -19,1)	0,043
11	Proband 2	(-5,7, -0,7, -19,2)	0,054
11	Proband 2	(-5,6, -0,7, -19,2)	0,066
11	Proband 2	(-5,5, -0,7, -19,2)	0,076
11	Proband 2	(-5,6, -0,7, -19,2)	0,088
11	Proband 2	(-5,4, -0,8, -19,2)	0,099
11	Proband 2	(-5,3, -0,9, -19,3)	0,11
11	Proband 2	(-5,3, -0,9, -19,3)	0,132
11	Proband 2	(-5,3, -0,9, -19,3)	0,146
11	Proband 2	(-5,4, -0,9, -19,2)	0,154
11	Proband 2	(-5,4, -0,9, -19,2)	0,166
11	Proband 2	(-5,4, -0,9, -19,2)	0,176
11	Proband 2	(-5,4, -0,9, -19,2)	0,187
11	Proband 2	(-5,3, -0,9, -19,3)	0,199
11	Proband 2	(-5,3, -0,9, -19,3)	0,209
11	Proband 2	(-5,3, -0,9, -19,3)	0,221
11	Proband 2	(-5,3, -0,8, -19,3)	0,232
11	Proband 2	(-5,3, -0,8, -19,3)	0,243
11	Proband 2	(-5,3, -0,8, -19,3)	0,254
11	Proband 2	(-5,3, -0,8, -19,3)	0,266
11	Proband 2	(-5,2, -0,8, -19,3)	0,276
11	Proband 2	(-5,2, -0,8, -19,3)	0,288
11	Proband 2	(-5,2, -0,8, -19,3)	0,299
11	Proband 2	(-5,2, -0,7, -19,3)	0,31
11	Proband 2	(-5,2, -0,7, -19,3)	0,32
11	Proband 2	(-5,3, -0,7, -19,3)	0,332
11	Proband 2	(-5,3, -0,7, -19,3)	0,342
11	Proband 2	(-5,2, -0,7, -19,3)	0,354
11	Proband 2	(-5,5, -0,6, -19,2)	0,365
11	Proband 2	(-5,3, -1,0, -19,2)	0,376
11	Proband 2	(-5,2, -1,4, -19,3)	0,388
11	Proband 2	(10,5, -0,9, -17,0)	0,532
11	Proband 2	(12,3, -4,8, -15,0)	0,543
11	Proband 2	(12,2, -3,7, -15,4)	0,554
11	Proband 2	(11,0, -1,1, -16,7)	0,576
11	Proband 2	(10,2, -1,5, -17,2)	0,587
11	Proband 2	(10,1, -1,3, -17,2)	0,599
11	Proband 2	(10,4, -0,9, -17,0)	0,609
11	Proband 2	(10,5, -1,2, -17,0)	0,62
11	Proband 2	(10,3, -1,2, -17,1)	0,632
11	Proband 2	(10,3, -1,3, -17,1)	0,642
11	Proband 2	(10,7, -1,1, -16,9)	0,654
11	Proband 2	(10,2, -1,0, -17,2)	0,665
11	Proband 2	(11,2, -0,8, -16,6)	0,677
11	Proband 2	(10,7, -0,8, -16,9)	0,688
11	Proband 2	(11,9, -0,4, -16,1)	0,7
11	Proband 2	(12,7, -0,8, -15,4)	0,712
11	Proband 2	(14,6, -0,8, -13,7)	0,724
11	Proband 2	(15,4, -0,6, -12,8)	0,735
11	Proband 2	(16,0, -0,2, -12,0)	0,758
11	Proband 2	(16,0, -0,4, -12,0)	0,769
11	Proband 2	(15,9, -0,6, -12,2)	0,78
11	Proband 2	(15,9, -0,4, -12,1)	0,793
11	Proband 2	(15,9, -0,4, -12,1)	0,803
11	Proband 2	(16,0, -0,3, -12,0)	0,814
11	Proband 2	(15,8, -0,5, -12,3)	0,825
11	Proband 2	(15,9, -0,5, -12,1)	0,837
11	Proband 2	(16,1, -0,6, -11,8)	0,848
11	Proband 2	(16,2, -0,6, -11,8)	0,858
11	Proband 2	(16,3, -0,4, -11,6)	0,87
11	Proband 2	(16,3, -0,6, -11,6)	0,881
11	Proband 2	(16,3, -0,5, -11,6)	0,892
11	Proband 2	(16,4, -0,4, -11,4)	0,903
11	Proband 2	(16,5, -0,4, -11,3)	0,915
11	Proband 2	(16,5, -0,4, -11,2)	0,926
11	Proband 2	(16,6, -0,4, -11,2)	0,937
11	Proband 2	(16,6, -0,4, -11,2)	0,948
11	Proband 2	(16,6, -0,5, -11,1)	0,959
11	Proband 2	(16,6, -0,5, -11,1)	0,97
11	Proband 2	(16,6, -0,5, -11,1)	0,98
11	Proband 2	(16,7, -0,5, -11,0)	0,992
11	Proband 2	(16,7, -0,5, -11,0)	1,003
11	Proband 2	(16,6, -0,6, -11,1)	1,014
11	Proband 2	(16,6, -0,6, -11,1)	1,025
11	Proband 2	(16,6, -0,5, -11,1)	1,037
11	Proband 2	(16,7, -0,5, -11,1)	1,047
11	Proband 2	(16,6, -0,5, -11,1)	1,059
11	Proband 2	(16,6, -0,6, -11,1)	1,07
11	Proband 2	(16,6, -0,6, -11,1)	1,08
11	Proband 2	(16,6, 0,0, -11,1)	1,092
11	Proband 2	(16,7, 0,0, -11,1)	1,104
11	Proband 2	(16,7, 0,1, -11,1)	1,114
11	Proband 2	(16,6, 0,0, -11,1)	1,125
11	Proband 2	(16,7, 0,0, -11,0)	1,137
11	Proband 2	(16,6, 0,1, -11,1)	1,147
11	Proband 2	(16,8, 0,1, -10,8)	1,158
11	Proband 2	(16,8, 0,0, -10,9)	1,169
11	Proband 2	(16,5, 0,0, -11,3)	1,181
11	Proband 2	(16,5, -0,1, -11,3)	1,192
11	Proband 2	(16,6, 0,0, -11,2)	1,204
11	Proband 2	(16,5, 0,0, -11,3)	1,213
11	Proband 2	(16,5, 0,0, -11,3)	1,225
11	Proband 2	(16,5, 0,2, -11,3)	1,237
11	Proband 2	(16,5, 0,0, -11,4)	1,247
11	Proband 2	(16,5, 0,0, -11,3)	1,258
11	Proband 2	(16,6, 0,0, -11,2)	1,269
11	Proband 2	(16,6, 0,1, -11,2)	1,281
11	Proband 2	(16,6, 0,1, -11,2)	1,293
11	Proband 2	(16,6, 0,1, -11,2)	1,303
11	Proband 2	(16,6, 0,1, -11,2)	1,314
11	Proband 2	(16,6, 0,1, -11,1)	1,326
11	Proband 2	(16,6, 0,1, -11,2)	1,337
11	Proband 2	(16,6, 0,1, -11,2)	1,347
11	Proband 2	(16,6, 0,1, -11,1)	1,359
11	Proband 2	(16,6, 0,0, -11,2)	1,37
11	Proband 2	(16,6, 0,0, -11,2)	1,381
